duration,month,hour,day_of_week,user_type
15.525843844,3,17,Wednesday,Subscriber
7.106042118,3,17,Wednesday,Subscriber
23.247231602000003,3,17,Wednesday,Subscriber
26.539447445000004,3,17,Wednesday,Customer
27.793472525000002,3,17,Wednesday,Subscriber
9.931615295,3,17,Wednesday,Subscriber
22.602185368,3,17,Wednesday,Subscriber
23.503836734000004,3,17,Wednesday,Subscriber
7.817573015000001,3,17,Wednesday,Subscriber
5.358573836000001,3,17,Wednesday,Subscriber
5.005133434,3,17,Wednesday,Subscriber
7.378230895000001,3,17,Wednesday,Subscriber
24.760345197000003,3,17,Wednesday,Subscriber
8.515236968,3,17,Wednesday,Subscriber
30.335473364000002,3,17,Wednesday,Subscriber
53.13779606800001,3,17,Wednesday,Customer
5.140619477,3,17,Wednesday,Subscriber
8.956229121000002,3,17,Wednesday,Subscriber
3.9679126900000004,3,17,Wednesday,Subscriber
8.113862274,3,17,Wednesday,Customer
11.010903547000002,3,17,Wednesday,Subscriber
8.799242648000002,3,17,Wednesday,Subscriber
15.216204318,3,17,Wednesday,Subscriber
3.6561231210000003,3,17,Wednesday,Subscriber
7.455099099000001,3,17,Wednesday,Subscriber
11.076104851,3,17,Wednesday,Subscriber
4.615908983000001,3,17,Wednesday,Subscriber
19.742094834000003,3,17,Wednesday,Subscriber
7.463632603000001,3,17,Wednesday,Subscriber
125.13473597800001,3,17,Wednesday,Customer
8.20633079,3,17,Wednesday,Subscriber
8.373717471,3,17,Wednesday,Subscriber
7.577051538000001,3,16,Wednesday,Subscriber
4.565441307,3,16,Wednesday,Subscriber
17.036457389000002,3,16,Wednesday,Subscriber
99.347770249,3,16,Wednesday,Customer
8.161213221,3,16,Wednesday,Subscriber
12.632952654,3,16,Wednesday,Subscriber
9.346036917000001,3,16,Wednesday,Subscriber
12.12224244,3,16,Wednesday,Subscriber
5.229837928,3,16,Wednesday,Subscriber
38.267015325,3,16,Wednesday,Customer
13.589655121000002,3,16,Wednesday,Subscriber
24.414021604000002,3,16,Wednesday,Customer
11.553681069000001,3,16,Wednesday,Customer
4.735961384,3,16,Wednesday,Subscriber
33.358350487,3,16,Wednesday,Customer
11.247008269,3,16,Wednesday,Subscriber
18.161779895000002,3,16,Wednesday,Subscriber
2.9466922660000003,3,16,Wednesday,Subscriber
12.454865759,3,16,Wednesday,Subscriber
6.513863608,3,15,Wednesday,Subscriber
20.933518662,3,15,Wednesday,Subscriber
52.106125435,3,15,Wednesday,Customer
5.814282950000001,3,15,Wednesday,Subscriber
18.240581471000002,3,15,Wednesday,Customer
59.08473167100001,3,15,Wednesday,Customer
6.775452173000001,3,15,Wednesday,Subscriber
